Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities,lat,long
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2020,1,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2020,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2020,12,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,June,2020,7,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2020,3,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2020,3,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,June,2020,1,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2020,3,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,June,2020,31,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2020,8,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2020,15,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2020,6,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2020,4,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2020,27,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2020,16,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,June,2020,26,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2020,5,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2020,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2020,6,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,July,2020,0,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2020,5,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2020,4,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,July,2020,0,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,July,2020,17,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,July,2020,6,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2020,28,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,July,2020,10,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,July,2020,5,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2020,18,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,July,2020,12,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,July,2020,23,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,July,2020,8,1,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,July,2020,0,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,July,2020,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,August,2020,9,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,August,2020,13,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,August,2020,23,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,August,2020,23,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,August,2020,18,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,August,2020,28,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,August,2020,9,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,August,2020,17,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,August,2020,9,1,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,August,2020,3,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,August,2020,20,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,August,2020,7,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,August,2020,18,2,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,August,2020,2,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,August,2020,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,August,2020,12,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,September,2020,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,September,2020,1,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,September,2020,2,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,September,2020,3,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,September,2020,24,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,September,2020,5,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,September,2020,23,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,September,2020,7,1,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,September,2020,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,September,2020,18,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,September,2020,11,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,September,2020,21,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,September,2020,6,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,September,2020,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,September,2020,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,October,2020,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,October,2020,2,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,October,2020,4,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,October,2020,0,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,October,2020,2,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,October,2020,50,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,October,2020,10,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,October,2020,27,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,October,2020,16,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,October,2020,3,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,October,2020,46,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,October,2020,17,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,October,2020,38,2,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,October,2020,5,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,October,2020,3,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,October,2020,13,2,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,November,2020,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,November,2020,5,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,November,2020,2,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,November,2020,4,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,November,2020,3,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,November,2020,31,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,November,2020,12,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,November,2020,35,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,November,2020,8,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,November,2020,3,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,November,2020,21,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,November,2020,23,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,November,2020,38,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,November,2020,5,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,November,2020,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,November,2020,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,December,2020,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,December,2020,3,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,December,2020,1,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,December,2020,0,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,December,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,December,2020,40,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,December,2020,10,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,December,2020,27,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,December,2020,22,1,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,December,2020,6,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2020,39,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,December,2020,6,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,December,2020,36,1,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,December,2020,9,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,December,2020,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,December,2020,2,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,January,2021,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2021,1,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2021,4,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,January,2021,3,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2021,1,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,January,2021,35,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2021,23,2,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2021,25,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2021,14,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2021,8,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2021,25,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2021,12,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,January,2021,32,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2021,13,1,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2021,4,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2021,8,1,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,February,2021,0,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2021,0,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2021,0,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,February,2021,0,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2021,1,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,February,2021,42,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2021,16,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2021,15,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2021,16,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2021,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2021,28,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2021,17,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,February,2021,27,2,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2021,4,1,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2021,3,1,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2021,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,March,2021,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2021,1,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2021,1,3,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,March,2021,1,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2021,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,March,2021,39,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2021,17,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2021,18,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2021,11,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2021,4,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2021,24,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2021,8,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,March,2021,22,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2021,9,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2021,5,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2021,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,April,2021,7,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2021,12,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2021,8,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,April,2021,3,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2021,7,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,April,2021,74,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2021,10,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2021,22,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2021,7,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2021,4,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2021,25,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2021,4,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,April,2021,16,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2021,5,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2021,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2021,2,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,May,2021,11,12,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2021,55,120,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2021,19,14,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,May,2021,38,51,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2021,7,11,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,May,2021,134,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2021,48,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2021,108,8,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2021,34,5,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2021,11,1,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2021,97,12,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2021,35,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,May,2021,77,3,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2021,28,1,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2021,7,1,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2021,30,2,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,June,2021,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2021,3,3,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2021,1,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,June,2021,4,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2021,1,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,June,2021,38,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2021,4,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2021,16,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2021,12,4,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2021,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2021,34,2,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2021,7,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,June,2021,22,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2021,2,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2021,5,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2021,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,July,2021,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2021,5,1,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2021,2,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,July,2021,1,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2021,2,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,July,2021,26,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,July,2021,6,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2021,23,2,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,July,2021,14,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,July,2021,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2021,34,2,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,July,2021,3,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,July,2021,10,1,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,July,2021,3,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,July,2021,4,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,July,2021,2,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,August,2021,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,August,2021,7,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,August,2021,2,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,August,2021,5,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,August,2021,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,August,2021,13,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,August,2021,9,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,August,2021,18,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,August,2021,18,5,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,August,2021,6,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,August,2021,17,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,August,2021,6,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,August,2021,11,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,August,2021,1,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,August,2021,11,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,August,2021,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,September,2021,4,1,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,September,2021,3,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,September,2021,5,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,September,2021,3,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2021,3,3,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,September,2021,49,5,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,September,2021,21,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,September,2021,52,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,September,2021,37,3,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,September,2021,10,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,September,2021,32,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,September,2021,28,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,September,2021,40,1,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,September,2021,4,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,September,2021,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,September,2021,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,October,2021,0,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,October,2021,1,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,October,2021,0,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,October,2021,0,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,October,2021,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,October,2021,48,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,October,2021,12,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,October,2021,39,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,October,2021,20,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,October,2021,3,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,October,2021,40,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,October,2021,18,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,October,2021,17,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,October,2021,7,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,October,2021,10,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,October,2021,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,November,2021,0,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,November,2021,0,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,November,2021,1,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,November,2021,1,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,November,2021,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,November,2021,48,3,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,November,2021,11,0,31.7044,35.2061
